Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT018,1898.3243
FDI48,OUT046,732.7669
DRC24,OUT019,308.7534
NCZ05,OUT017,1701.5994
FDJ57,OUT049,3666.8213
FDX11,OUT017,3157.1592
FDE09,OUT035,1960.6504
NCK06,OUT049,2009.9391
DRE37,OUT017,3179.4297
FDV56,OUT046,1660.741
FDY43,OUT017,2790.4136
FDV35,OUT013,2444.2878
FDF05,OUT019,1125.305
FDA36,OUT035,3085.4324
FDS13,OUT027,6062.116
FDU47,OUT013,2174.4858
FDI36,OUT010,525.22925
FDH48,OUT046,1293.073
FDZ14,OUT013,2152.979
FDS46,OUT013,2117.0205
FDE21,OUT017,2024.6825
FDA26,OUT049,3715.349
FDV12,OUT046,1548.4775
FDL46,OUT019,274.0943
FDN57,OUT013,2096.743
NCJ18,OUT017,1912.3975
FDO36,OUT045,2764.1458
FDX55,OUT018,2983.074
FDT25,OUT019,370.5033
FDD16,OUT049,1099.1084
NCX18,OUT013,3208.5356
NCG55,OUT018,1620.7286
NCV18,OUT049,1395.3228
NCS18,OUT035,1825.6543
FDC37,OUT045,1616.2012
FDE47,OUT046,2082.5703
DRG49,OUT019,508.2367
FDC39,OUT049,3331.188
FDH24,OUT019,309.85754
FDV39,OUT027,5154.92
NCL17,OUT045,2086.2974
NCY53,OUT035,1862.5425
FDH52,OUT013,959.8712
NCD19,OUT018,769.15985
FDI44,OUT046,1187.3188
DRD49,OUT027,5969.3438
FDN08,OUT035,1975.351
FDO20,OUT027,6189.4126
FDY02,OUT046,4293.669
FDX23,OUT045,1438.1418
FDX01,OUT017,2024.2255
FDH20,OUT027,2549.704
NCX41,OUT017,3520.777
FDD21,OUT027,2883.229
DRH11,OUT019,181.50569
DRE60,OUT018,3475.277
FDB10,OUT013,3768.5413
FDH38,OUT013,1882.2318
NCL07,OUT018,426.5544
FDD48,OUT046,1867.7113
NCT54,OUT027,2496.9272
FDF32,OUT027,5273.2124
DRH51,OUT045,1316.5168
DRG03,OUT035,2468.3547
NCY42,OUT019,368.80847
FDH32,OUT017,1497.4569
NCJ06,OUT027,3011.5154
FDH47,OUT027,2562.2104
FDZ08,OUT018,1237.9497
FDK16,OUT017,1578.8966
DRG01,OUT018,1022.28827
NCM53,OUT027,2659.495
NCB07,OUT035,3153.8323
NCZ06,OUT035,3528.269
FDU48,OUT049,2099.7688
NCB55,OUT027,1766.3724
FDP15,OUT013,3954.1873
FDF17,OUT046,3240.4878
NCN06,OUT049,2668.78
DRM48,OUT018,496.1253
FDH10,OUT046,2650.14
FDC60,OUT018,1221.2706
FDE35,OUT018,740.1915
DRI23,OUT013,2589.0974
NCR38,OUT013,3870.4573
FDP04,OUT035,1122.172
NCW17,OUT045,2080.7324
FDX34,OUT017,2127.3354
NCK53,OUT045,1534.6156
NCO54,OUT010,73.38028
NCH55,OUT046,2082.5703
FDT44,OUT027,2901.5015
DRG49,OUT046,3785.051
FDX46,OUT010,129.19238
DRG36,OUT049,2831.3687
FDU37,OUT049,1344.2689
FDK10,OUT049,2878.0894
DRF37,OUT027,6433.009
FDC44,OUT035,1908.5669
FDP15,OUT046,4239.595
FDZ27,OUT027,1394.0789
FDY22,OUT019,354.09494
DRG51,OUT035,2763.6428
FDN58,OUT045,3677.0698
FDW01,OUT049,2490.794
FDX24,OUT018,1333.9993
FDO51,OUT017,707.1852
FDJ52,OUT027,4250.848
NCY06,OUT010,317.74405
FDE20,OUT018,2506.1519
FDT23,OUT010,276.75717
FDQ51,OUT046,776.8007
FDE35,OUT046,937.8201
FDB46,OUT013,3434.7122
NCG19,OUT035,3491.4426
NCL06,OUT018,3635.5056
FDT36,OUT019,0.0
FDC56,OUT049,2206.8513
FDJ26,OUT049,3435.6086
FDZ59,OUT017,2757.5159
FDV11,OUT027,4543.2886
FDR13,OUT010,258.38824
FDI15,OUT018,4130.4624
FDF47,OUT018,3433.768
NCB54,OUT019,339.42508
NCK19,OUT027,5300.3477
FDX16,OUT017,2438.5894
FDL50,OUT045,1891.5381
NCE31,OUT035,706.67487
DRJ01,OUT049,2445.5242
FDE22,OUT013,2636.1191
FDY20,OUT019,380.658
NCO14,OUT045,623.34326
NCR50,OUT017,2519.7368
DRM47,OUT017,3200.876
FDO27,OUT010,248.41298
FDJ20,OUT027,3034.9531
NCX17,OUT013,3543.2456
FDG59,OUT049,635.40515
FDD52,OUT045,1611.5288
FDO48,OUT017,3875.6667
FDC59,OUT019,269.14224
FDS15,OUT018,1613.7446
FDB47,OUT035,3399.0723
FDV14,OUT019,369.36536
FDB27,OUT013,3228.1985
FDA35,OUT035,2112.1724
FDN51,OUT018,4286.6836
FDO39,OUT019,520.2758
FDB28,OUT049,3198.6704
DRJ25,OUT046,770.76483
FDH46,OUT027,2696.934
FDI10,OUT045,2816.1138
FDU21,OUT018,331.16168
FDD09,OUT049,3008.1245
FDD10,OUT046,2744.9255
FDN31,OUT010,444.2552
FDA46,OUT018,3082.252
FDM56,OUT046,1642.1913
FDF11,OUT010,752.0334
FDS32,OUT018,1784.742
NCM06,OUT013,2490.54
FDZ26,OUT045,3664.4233
FDO01,OUT013,1935.2684
FDJ46,OUT049,2839.8782
FDG26,OUT019,1004.8175
FDZ38,OUT035,3137.9055
NCO55,OUT013,1704.8093
FDT60,OUT035,2237.8335
FDW37,OUT049,1484.1494
NCK42,OUT018,3067.4214
FDA45,OUT046,2386.41
FDW55,OUT018,3870.6038
FDY44,OUT017,3335.6199
FDQ31,OUT017,1369.2404
FDM09,OUT049,2868.454
FDH12,OUT018,1456.7756
NCQ43,OUT035,1704.7826
FDT33,OUT035,2825.139
NCT41,OUT018,2128.3093
DRJ25,OUT010,60.588833
NCQ41,OUT046,3210.4575
NCN17,OUT049,1649.6392
DRO35,OUT027,2878.0637
FDU27,OUT018,104.895615
FDY43,OUT027,4285.4175
FDG46,OUT035,1932.2236
DRL49,OUT018,2128.3093
NCB55,OUT049,959.5905
FDK28,OUT049,4326.743
FDO49,OUT045,746.3704
FDT03,OUT013,2338.6157
FDW33,OUT027,2713.229
FDR02,OUT035,1958.2533
FDF50,OUT013,3169.9756
FDA40,OUT018,1237.9497
NCT53,OUT018,2123.6865
FDY60,OUT035,2248.631
FDP44,OUT027,2730.6506
NCQ50,OUT045,3338.0476
NCC30,OUT017,2971.0867
FDQ60,OUT018,1870.32
FDG41,OUT046,1542.7213
FDQ03,OUT046,3836.0122
FDM03,OUT045,1674.093
FDZ51,OUT018,1307.6707
DRF51,OUT035,677.0057
FDF39,OUT017,4325.4644
FDW52,OUT035,2668.7869
FDY22,OUT049,2497.262
FDG14,OUT013,2467.8945
FDA57,OUT017,690.2502
FDL45,OUT019,332.26605
FDX28,OUT046,1565.5063
NCQ54,OUT013,2974.5322
FDH40,OUT045,1270.6022
FDU52,OUT035,2639.6887
FDT60,OUT010,286.61856
FDK08,OUT045,1569.0494
FDN04,OUT049,2966.2715
FDE50,OUT013,3064.6484
FDI16,OUT049,827.5114
FDM50,OUT049,1018.4611
NCV30,OUT049,950.5998
FDT44,OUT013,1933.1539
FDY60,OUT013,2492.259
FDT56,OUT017,936.1473
FDV58,OUT018,2942.1182
FDU04,OUT013,2096.811
NCN05,OUT027,5242.293
FDI53,OUT018,2434.9546
FDD34,OUT046,2598.897
FDW47,OUT027,3063.4827
FDT51,OUT027,2799.5625
FDO27,OUT013,1718.7994
NCQ18,OUT018,1507.03
NCW05,OUT013,1647.7045
FDI15,OUT010,1538.0402
NCH43,OUT010,513.12
FDT40,OUT049,2075.279
NCG19,OUT017,3491.4426
NCM30,OUT035,665.6017
FDB38,OUT017,2660.8955
FDB22,OUT046,2425.9456
FDC58,OUT046,673.80975
NCI29,OUT013,2115.6106
FDA23,OUT010,266.77844
DRG48,OUT013,2348.3625
FDV21,OUT013,2149.0017
NCG18,OUT019,394.73276
FDG40,OUT045,610.5446
FDU24,OUT018,1433.9143
FDA22,OUT049,2842.087
FDY35,OUT046,774.3173
FDJ15,OUT045,3155.1084
NCW18,OUT018,3443.6812
FDK56,OUT018,3005.011
FDF44,OUT046,2088.1504
FDP51,OUT049,2098.6726
FDU22,OUT027,2901.5015
FDM28,OUT017,2867.7725
NCL42,OUT046,4028.0034
FDJ15,OUT019,568.0228
FDI32,OUT018,1656.2651
DRL11,OUT046,2578.0173
DRO59,OUT018,996.8043
FDA07,OUT019,365.74152
NCO53,OUT013,3319.544
FDO21,OUT045,3658.604
FDW39,OUT045,2750.2534
NCV17,OUT013,2115.2927
FDE22,OUT046,2594.0474
NCB06,OUT018,2328.6538
DRF48,OUT017,3062.26
FDB05,OUT013,4074.7642
FDP28,OUT027,6495.045
FDP23,OUT046,3766.579
NCS41,OUT018,2859.8333
FDS40,OUT018,466.87668
FDA16,OUT017,3820.0664
FDN20,OUT035,2602.435
FDF04,OUT027,6040.514
DRG36,OUT018,2668.7422
FDW16,OUT018,1285.999
FDU09,OUT017,971.6443
FDW01,OUT046,2423.4258
FDB15,OUT045,4296.3857
NCJ17,OUT049,1418.0796
NCT18,OUT018,2836.2246
FDG16,OUT018,3287.8867
FDP27,OUT017,3236.4504
FDQ44,OUT027,3011.5154
FDL50,OUT027,3202.0164
FDW57,OUT027,4769.3857
FDS34,OUT013,1733.6307
NCV30,OUT035,979.9069
FDD26,OUT018,2850.7034
FDA03,OUT045,2372.7212
FDS27,OUT018,2947.8535
FDM12,OUT013,3119.04
NCV42,OUT027,2673.742
NCS41,OUT046,3137.7532
FDN56,OUT018,1940.1154
DRK59,OUT046,3688.3242
NCG18,OUT046,1677.1101
NCN26,OUT017,1958.8762
FDI60,OUT027,1893.471
NCI43,OUT049,783.84546
NCL17,OUT049,2162.523
FDQ19,OUT019,719.7827
FDY43,OUT049,2831.3687
FDR36,OUT049,702.7101
FDJ58,OUT049,2893.9382
DRY23,OUT045,640.57556
FDK26,OUT027,4960.7295
DRH03,OUT045,1523.8314
FDC10,OUT010,280.54645
FDD23,OUT013,3185.937
FDP32,OUT045,2084.0544
FDO31,OUT035,1391.4104
FDQ57,OUT013,2445.394
FDX32,OUT027,3910.5063
FDC39,OUT027,5595.585
FDU55,OUT046,4711.3994
FDL45,OUT013,2124.642
DRK37,OUT049,3361.5967
FDK22,OUT013,3489.2615
DRG37,OUT027,3664.468
FDK22,OUT017,3579.5454
DRH36,OUT018,961.15875
DRC36,OUT018,2514.9595
DRE03,OUT027,1314.449
FDF34,OUT046,3161.1577
FDZ22,OUT046,1317.7407
FDC44,OUT010,248.7038
FDN31,OUT027,5208.412
FDO03,OUT017,3989.0896
FDA01,OUT049,972.1152
NCH42,OUT049,3985.1343
FDF46,OUT018,1815.0514
DRL35,OUT046,646.72784
FDW46,OUT049,1004.3157
FDB58,OUT046,2111.0034
FDD47,OUT018,2652.2544
NCO17,OUT045,1876.5868
FDJ26,OUT017,3564.9346
FDU37,OUT045,1278.6648
